Equilibrium Type,Allow Abandon and Defaults,Costs Multiplier,Fee Shifting Multiplier,Fee Shifting Rule,Issue,Noise Multiplier D,Noise Multiplier P,Noise to Produce Case Strength,Probability Truly Liable,Proportion of Costs at Beginning,Relative Costs,Risk Aversion,Filter,GroupName,OptionSetName,Exploitability,Calculation Time,P Files,D Answers,P Offer,D Offer,Trial,P Win Probability,P Wealth,D Wealth,Total Wealth,Wealth Loss,P Welfare,D Welfare,Pre-Dispute Social Welfare Loss,Social Welfare Loss,Expenditures,False Positive Inaccuracy,False Negative Inaccuracy,Value If Settled,No Suit,No Answer,Settles,P Abandons,D Defaults,P Loses,P Wins,Appropriation
Only Eq,true,4,0,Margin of Victory,Liability,1,1,0.35,0.5,0.5,1,Risk Neutral,Truly Not Liable,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Fee Rule Margin,8.882000000000001E-16,3,0.335675,0.14691,0.254579,0.15,0.01106,0.386216,10.0092,9.68801,19.6972,0.302822,10.0092,9.68801,0,0.302822,0.302822,0.311985,0,0.15,0.664325,0.188765,0.116848,0.0105573,0.00483481,0.00678821,0.0042714,0
Only Eq,true,4,0,Reverse 68,Damages,1,1,0.35,0.5,0.5,1,Risk Neutral,All,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Fee Rule Reverse 68 Damages Dispute,3.553E-15,3,0.70094,0.0571447,0.288893,0.25,0.002799,1,10.2381,9.30369,19.5418,0.458209,10.2381,9.30369,0,0.458209,0.458209,0.23556,0.26705,0.25,0.29906,0.643795,0.0518035,0,0.0025427,0,0.0027985,0
Only Eq,true,4,0,Reverse 68,Damages,1,1,0.35,0.5,0.5,1,Risk Neutral,Not Litigated,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Fee Rule Reverse 68 Damages Dispute,3.553E-15,3,0.682815,0,,,0,,10.2731,9.31719,19.5903,0.409689,10.2731,9.31719,0,0.409689,0.409689,0.210823,0.245853,,0.317185,0.682815,0,0,0,0,0,0
Only Eq,true,4,0,Reverse 68,Damages,1,1,0.35,0.5,0.5,1,Risk Neutral,Litigated,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Fee Rule Reverse 68 Damages Dispute,3.553E-15,3,1,1,0.288893,0.25,0.048972,1,9.66026,9.08097,18.7412,1.25877,9.66026,9.08097,0,1.25877,1.25877,0.6437,0.616792,0.25,0,0,0.906532,0,0.0444958,0,0.0489724,0
Only Eq,true,4,0,Reverse 68,Damages,1,1,0.35,0.5,0.5,1,Risk Neutral,Settles,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Fee Rule Reverse 68 Damages Dispute,3.553E-15,3,1,1,0.25,0.25,0,,9.65,9.15,18.8,1.2,9.65,9.15,0,1.2,1.2,0.58591,0.61409,0.25,0,0,1,0,0,0,0,0
Only Eq,true,4,0,Reverse 68,Damages,1,1,0.35,0.5,0.5,1,Risk Neutral,Tried,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Fee Rule Reverse 68 Damages Dispute,3.553E-15,3,1,1,0.66494,0.25,1,1,9.17807,8.42193,17.6,2.4,9.17807,8.42193,0,2.4,2.4,1.205,1.195,,0,0,0,0,0,0,1,0
Only Eq,true,4,0,Reverse 68,Damages,1,1,0.35,0.5,0.5,1,Risk Neutral,P Loses,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Fee Rule Reverse 68 Damages Dispute,3.553E-15,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,true,4,0,Reverse 68,Damages,1,1,0.35,0.5,0.5,1,Risk Neutral,P Wins,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Fee Rule Reverse 68 Damages Dispute,3.553E-15,3,1,1,0.66494,0.25,1,1,9.17807,8.42193,17.6,2.4,9.17807,8.42193,0,2.4,2.4,1.205,1.195,,0,0,0,0,0,0,1,0
Only Eq,true,4,0,Reverse 68,Damages,1,1,0.35,0.5,0.5,1,Risk Neutral,Truly Liable,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Fee Rule Reverse 68 Damages Dispute,3.553E-15,3,0.70094,0.0571447,0.288893,0.25,0.002799,1,10.2381,9.30369,19.5418,0.458209,10.2381,9.30369,0,0.458209,0.458209,0.23556,0.26705,0.25,0.29906,0.643795,0.0518035,0,0.0025427,0,0.0027985,0
Only Eq,true,4,0,Reverse 68,Damages,1,1,0.35,0.5,0.5,1,Risk Neutral,Truly Not Liable,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Fee Rule Reverse 68 Damages Dispute,3.553E-15,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,true,4,0,Rule 68,Damages,1,1,0.35,0.5,0.5,1,Risk Neutral,All,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Fee Rule Rule 68 Damages Dispute,3.553E-15,4,0.70094,0.0571447,0.288893,0.25,0.002799,1,10.2381,9.30369,19.5418,0.458209,10.2381,9.30369,0,0.458209,0.458209,0.23556,0.26705,0.25,0.29906,0.643795,0.0518035,0,0.0025427,0,0.0027985,0
Only Eq,true,4,0,Rule 68,Damages,1,1,0.35,0.5,0.5,1,Risk Neutral,Not Litigated,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Fee Rule Rule 68 Damages Dispute,3.553E-15,4,0.682815,0,,,0,,10.2731,9.31719,19.5903,0.409689,10.2731,9.31719,0,0.409689,0.409689,0.210823,0.245853,,0.317185,0.682815,0,0,0,0,0,0
Only Eq,true,4,0,Rule 68,Damages,1,1,0.35,0.5,0.5,1,Risk Neutral,Litigated,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Fee Rule Rule 68 Damages Dispute,3.553E-15,4,1,1,0.288893,0.25,0.048972,1,9.66026,9.08097,18.7412,1.25877,9.66026,9.08097,0,1.25877,1.25877,0.6437,0.616792,0.25,0,0,0.906532,0,0.0444958,0,0.0489724,0
Only Eq,true,4,0,Rule 68,Damages,1,1,0.35,0.5,0.5,1,Risk Neutral,Settles,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Fee Rule Rule 68 Damages Dispute,3.553E-15,4,1,1,0.25,0.25,0,,9.65,9.15,18.8,1.2,9.65,9.15,0,1.2,1.2,0.58591,0.61409,0.25,0,0,1,0,0,0,0,0
Only Eq,true,4,0,Rule 68,Damages,1,1,0.35,0.5,0.5,1,Risk Neutral,Tried,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Fee Rule Rule 68 Damages Dispute,3.553E-15,4,1,1,0.66494,0.25,1,1,9.17807,8.42193,17.6,2.4,9.17807,8.42193,0,2.4,2.4,1.205,1.195,,0,0,0,0,0,0,1,0
Only Eq,true,4,0,Rule 68,Damages,1,1,0.35,0.5,0.5,1,Risk Neutral,P Loses,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Fee Rule Rule 68 Damages Dispute,3.553E-15,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,true,4,0,Rule 68,Damages,1,1,0.35,0.5,0.5,1,Risk Neutral,P Wins,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Fee Rule Rule 68 Damages Dispute,3.553E-15,4,1,1,0.66494,0.25,1,1,9.17807,8.42193,17.6,2.4,9.17807,8.42193,0,2.4,2.4,1.205,1.195,,0,0,0,0,0,0,1,0
Only Eq,true,4,0,Rule 68,Damages,1,1,0.35,0.5,0.5,1,Risk Neutral,Truly Liable,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Fee Rule Rule 68 Damages Dispute,3.553E-15,4,0.70094,0.0571447,0.288893,0.25,0.002799,1,10.2381,9.30369,19.5418,0.458209,10.2381,9.30369,0,0.458209,0.458209,0.23556,0.26705,0.25,0.29906,0.643795,0.0518035,0,0.0025427,0,0.0027985,0
Only Eq,true,4,0,Rule 68,Damages,1,1,0.35,0.5,0.5,1,Risk Neutral,Truly Not Liable,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Fee Rule Rule 68 Damages Dispute,3.553E-15,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,true,4,0,English,Liability,0.25,0.25,0.35,0.5,0.5,1,Risk Neutral,All,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25-0.25,1.776E-15,2,0.5847,0.0302379,0.235557,0.15,0.001965,0.180628,10.2087,9.41997,19.6287,0.371321,10.2087,9.41997,0,0.371321,0.371321,0.125545,0.32566,0.15,0.4153,0.554462,0.025764,0.000337938,0.00188372,0.00160992,0.0003549,0
Only Eq,true,4,0,English,Liability,0.25,0.25,0.35,0.5,0.5,1,Risk Neutral,Not Litigated,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25-0.25,1.776E-15,2,0.571751,0,,,0,,10.2287,9.42825,19.6569,0.34305,10.2287,9.42825,0,0.34305,0.34305,0.111472,0.320895,,0.428249,0.571751,0,0,0,0,0,0
Only Eq,true,4,0,English,Liability,0.25,0.25,0.35,0.5,0.5,1,Risk Neutral,Litigated,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25-0.25,1.776E-15,2,1,1,0.235557,0.15,0.064979,0.180628,9.56761,9.15442,18.722,1.27797,9.56761,9.15442,0,1.27797,1.27797,0.576895,0.478475,0.15,0,0,0.852044,0.011176,0.0622966,0.0532419,0.011737,0
Only Eq,true,4,0,English,Liability,0.25,0.25,0.35,0.5,0.5,1,Risk Neutral,Settles,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25-0.25,1.776E-15,2,1,1,0.15,0.15,0,,9.55,9.25,18.8,1.2,9.55,9.25,0,1.2,1.2,0.510343,0.463337,0.15,0,0,1,0,0,0,0,0
Only Eq,true,4,0,English,Liability,0.25,0.25,0.35,0.5,0.5,1,Risk Neutral,Tried,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25-0.25,1.776E-15,2,1,1,0.751799,0.15,1,0.180628,8.98063,8.61937,17.6,2.4,8.98063,8.61937,0,2.4,2.4,0.979727,0.802605,,0,0,0,0,0,0.819372,0.180628,0
Only Eq,true,4,0,English,Liability,0.25,0.25,0.35,0.5,0.5,1,Risk Neutral,P Loses,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25-0.25,1.776E-15,2,1,1,0.751098,0.15,1,0,8.8,8.8,17.6,2.4,8.8,8.8,0,2.4,2.4,0.807598,0.863285,,0,0,0,0,0,1,0,0
Only Eq,true,4,0,English,Liability,0.25,0.25,0.35,0.5,0.5,1,Risk Neutral,P Wins,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25-0.25,1.776E-15,2,1,1,0.75498,0.15,1,1,9.8,7.8,17.6,2.4,9.8,7.8,0,2.4,2.4,1.76055,0.527343,,0,0,0,0,0,0,1,0
Only Eq,true,4,0,English,Liability,0.25,0.25,0.35,0.5,0.5,1,Risk Neutral,Truly Liable,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25-0.25,1.776E-15,2,0.91325,0.0205306,0.264971,0.15,0.001575,0.197998,10.3487,9.08916,19.4378,0.562159,10.3487,9.08916,0,0.562159,0.562159,0.0018729,0.651318,0.15,0.0867495,0.89272,0.0164654,0.000269732,0.00193271,0.00126347,0.0003119,0
Only Eq,true,4,0,English,Liability,0.25,0.25,0.35,0.5,0.5,1,Risk Neutral,Truly Not Liable,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25-0.25,1.776E-15,2,0.256148,0.0399452,0.220439,0.15,0.002354,0.169005,10.0687,9.75078,19.8195,0.180481,10.0687,9.75078,0,0.180481,0.180481,0.249218,0,0.15,0.743852,0.216203,0.0350627,0.000406145,0.00183473,0.00195638,0.0003979,0
Only Eq,true,4,0,English,Liability,0.5,0.5,0.35,0.5,0.5,1,Risk Neutral,All,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5-0.5,-2.665E-15,4,0.58697,0.0663436,0.272077,0.15,0.004266,0.500075,10.1806,9.42224,19.6029,0.397107,10.1806,9.42224,0,0.397107,0.397107,0.131066,0.337819,0.15,0.41303,0.520626,0.0506451,0.00526854,0.00390573,0.00213274,0.0021334,0
Only Eq,true,4,0,English,Liability,0.5,0.5,0.35,0.5,0.5,1,Risk Neutral,Not Litigated,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5-0.5,-2.665E-15,4,0.557621,0,,,0,,10.223,9.44238,19.6654,0.334573,10.223,9.44238,0,0.334573,0.334573,0.0993758,0.32661,,0.442379,0.557621,0,0,0,0,0,0
Only Eq,true,4,0,English,Liability,0.5,0.5,0.35,0.5,0.5,1,Risk Neutral,Litigated,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5-0.5,-2.665E-15,4,1,1,0.272077,0.15,0.064303,0.500075,9.58397,9.13887,18.7228,1.27716,9.58397,9.13887,0,1.27716,1.27716,0.577042,0.495565,0.15,0,0,0.763376,0.079413,0.0588713,0.0321469,0.0321565,0
Only Eq,true,4,0,English,Liability,0.5,0.5,0.35,0.5,0.5,1,Risk Neutral,Settles,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5-0.5,-2.665E-15,4,1,1,0.15,0.15,0,,9.55,9.25,18.8,1.2,9.55,9.25,0,1.2,1.2,0.509426,0.46511,0.15,0,0,1,0,0,0,0,0
Only Eq,true,4,0,English,Liability,0.5,0.5,0.35,0.5,0.5,1,Risk Neutral,Tried,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5-0.5,-2.665E-15,4,1,1,0.767277,0.15,1,0.500075,9.30007,8.29993,17.6,2.4,9.30007,8.29993,0,2.4,2.4,1.20003,0.811299,,0,0,0,0,0,0.499925,0.500075,0
Only Eq,true,4,0,English,Liability,0.5,0.5,0.35,0.5,0.5,1,Risk Neutral,P Loses,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5-0.5,-2.665E-15,4,1,1,0.76178,0.15,1,0,8.8,8.8,17.6,2.4,8.8,8.8,0,2.4,2.4,0.77745,0.92961,,0,0,0,0,0,1,0,0
Only Eq,true,4,0,English,Liability,0.5,0.5,0.35,0.5,0.5,1,Risk Neutral,P Wins,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5-0.5,-2.665E-15,4,1,1,0.772773,0.15,1,1,9.8,7.8,17.6,2.4,9.8,7.8,0,2.4,2.4,1.62248,0.693024,,0,0,0,0,0,0,1,0
Only Eq,true,4,0,English,Liability,0.5,0.5,0.35,0.5,0.5,1,Risk Neutral,Truly Liable,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5-0.5,-2.665E-15,4,0.90353,0.0478454,0.321757,0.15,0.004267,0.577553,10.3244,9.09969,19.4241,0.575945,10.3244,9.09969,0,0.575945,0.575945,0.0069294,0.675636,0.15,0.0964698,0.855685,0.0324903,0.00393962,0.00489083,0.00180237,0.0024641,0
Only Eq,true,4,0,English,Liability,0.5,0.5,0.35,0.5,0.5,1,Risk Neutral,Truly Not Liable,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5-0.5,-2.665E-15,4,0.270408,0.0848419,0.24406,0.15,0.004266,0.422582,10.0369,9.7448,19.7817,0.218269,10.0369,9.7448,0,0.218269,0.218269,0.255203,0,0.15,0.729592,0.185566,0.0688,0.00659747,0.00292063,0.00246311,0.0018026,0
Only Eq,true,4,0,English,Liability,2,0.5,0.35,0.5,0.5,1,Risk Neutral,All,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5-2,-8.882000000000001E-16,2,1,0.175511,0.332659,0.05,0.036258,0.81522,10.2438,9.00743,19.2512,0.748815,10.2438,9.00743,0,0.748815,0.748815,0.498726,0.33523,0.05,0,0.824489,0.0965279,0.0341103,0.00465184,0.00669969,0.0295579,0
Only Eq,true,4,0,English,Liability,2,0.5,0.35,0.5,0.5,1,Risk Neutral,Not Litigated,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5-2,-8.882000000000001E-16,2,1,0,,,0,,10.4,9,19.4,0.6,10.4,9,0,0.6,0.6,0.451013,0.329392,,0,1,0,0,0,0,0,0
Only Eq,true,4,0,English,Liability,2,0.5,0.35,0.5,0.5,1,Risk Neutral,Litigated,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5-2,-8.882000000000001E-16,2,1,1,0.332659,0.05,0.206583,0.81522,9.50975,9.04235,18.5521,1.4479,9.50975,9.04235,0,1.4479,1.4479,0.722866,0.362655,0.05,0,0,0.549984,0.194349,0.0265046,0.0381726,0.168411,0
Only Eq,true,4,0,English,Liability,2,0.5,0.35,0.5,0.5,1,Risk Neutral,Settles,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5-2,-8.882000000000001E-16,2,1,1,0.05,0.05,0,,9.45,9.35,18.8,1.2,9.45,9.35,0,1.2,1.2,0.606304,0.104197,0.05,0,0,1,0,0,0,0,0
Only Eq,true,4,0,English,Liability,2,0.5,0.35,0.5,0.5,1,Risk Neutral,Tried,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5-2,-8.882000000000001E-16,2,1,1,0.797147,0.05,1,0.81522,9.61522,7.98478,17.6,2.4,9.61522,7.98478,0,2.4,2.4,1.26794,0.982014,,0,0,0,0,0,0.18478,0.81522,0
Only Eq,true,4,0,English,Liability,2,0.5,0.35,0.5,0.5,1,Risk Neutral,P Loses,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5-2,-8.882000000000001E-16,2,1,1,0.75698,0.05,1,0,8.8,8.8,17.6,2.4,8.8,8.8,0,2.4,2.4,0.738463,1.01538,,0,0,0,0,0,1,0,0
Only Eq,true,4,0,English,Liability,2,0.5,0.35,0.5,0.5,1,Risk Neutral,P Wins,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5-2,-8.882000000000001E-16,2,1,1,0.806251,0.05,1,1,9.8,7.8,17.6,2.4,9.8,7.8,0,2.4,2.4,1.38796,0.974451,,0,0,0,0,0,0,1,0
Only Eq,true,4,0,English,Liability,2,0.5,0.35,0.5,0.5,1,Risk Neutral,Truly Liable,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5-2,-8.882000000000001E-16,2,1,0.0947316,0.647286,0.05,0.054189,0.885875,10.3295,8.9486,19.2781,0.721866,10.3295,8.9486,0,0.721866,0.721866,0.0637208,0.670461,0.05,0,0.905268,0.012978,0.0183431,0.00704002,0.0061843,0.0480045,0
Only Eq,true,4,0,English,Liability,2,0.5,0.35,0.5,0.5,1,Risk Neutral,Truly Not Liable,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5-2,-8.882000000000001E-16,2,1,0.256289,0.216364,0.05,0.018326,0.6063,10.158,9.06627,19.2242,0.775765,10.158,9.06627,0,0.775765,0.775765,0.933731,0,0.05,0,0.743711,0.180078,0.0498776,0.00226366,0.00721508,0.0111112,0
Only Eq,true,4,0,English,Liability,0.5,2,0.35,0.5,0.5,1,Risk Neutral,All,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 2-0.5,2.665E-15,3,0.08204,0.0363491,0.358373,0.15,0.005299,0.385705,10.0019,9.92069,19.9226,0.0773919,10.0019,9.92069,0,0.0773919,0.0773919,0.0216976,0.49078,0.15,0.91796,0.0456909,0.0211985,0.00530659,0.00227099,0.00325494,0.0020437,0
Only Eq,true,4,0,English,Liability,0.5,2,0.35,0.5,0.5,1,Risk Neutral,Not Litigated,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 2-0.5,2.665E-15,3,0.0474144,0,,,0,,10.019,9.95259,19.9716,0.0284486,10.019,9.95259,0,0.0284486,0.0284486,0.0046533,0.480264,,0.952586,0.0474144,0,0,0,0,0,0
Only Eq,true,4,0,English,Liability,0.5,2,0.35,0.5,0.5,1,Risk Neutral,Litigated,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 2-0.5,2.665E-15,3,1,1,0.358373,0.15,0.145771,0.385705,9.55,9.07507,18.6251,1.37493,9.55,9.07507,0,1.37493,1.37493,0.473559,0.769553,0.15,0,0,0.583191,0.145989,0.0624772,0.0895466,0.0562248,0
Only Eq,true,4,0,English,Liability,0.5,2,0.35,0.5,0.5,1,Risk Neutral,Settles,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 2-0.5,2.665E-15,3,1,1,0.15,0.15,0,,9.55,9.25,18.8,1.2,9.55,9.25,0,1.2,1.2,0.322514,0.826473,0.15,0,0,1,0,0,0,0,0
Only Eq,true,4,0,English,Liability,0.5,2,0.35,0.5,0.5,1,Risk Neutral,Tried,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 2-0.5,2.665E-15,3,1,1,0.75,0.15,1,0.385705,9.18571,8.41429,17.6,2.4,9.18571,8.41429,0,2.4,2.4,1.18381,0.626969,,0,0,0,0,0,0.614295,0.385705,0
Only Eq,true,4,0,English,Liability,0.5,2,0.35,0.5,0.5,1,Risk Neutral,P Loses,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 2-0.5,2.665E-15,3,1,1,0.75,0.15,1,0,8.8,8.8,17.6,2.4,8.8,8.8,0,2.4,2.4,0.964449,0.518213,,0,0,0,0,0,1,0,0
Only Eq,true,4,0,English,Liability,0.5,2,0.35,0.5,0.5,1,Risk Neutral,P Wins,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 2-0.5,2.665E-15,3,1,1,0.75,0.15,1,1,9.8,7.8,17.6,2.4,9.8,7.8,0,2.4,2.4,1.53318,0.80018,,0,0,0,0,0,0,1,0
Only Eq,true,4,0,English,Liability,0.5,2,0.35,0.5,0.5,1,Risk Neutral,Truly Liable,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 2-0.5,2.665E-15,3,0.123848,0.041436,0.358373,0.15,0.004259,0.639959,10.0185,9.87726,19.8957,0.104281,10.0185,9.87726,0,0.104281,0.104281,0.0075123,0.981543,0.15,0.876152,0.0824122,0.0241651,0.00426529,0.00437007,0.00153339,0.0027255,0
Only Eq,true,4,0,English,Liability,0.5,2,0.35,0.5,0.5,1,Risk Neutral,Truly Not Liable,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 2-0.5,2.665E-15,3,0.0402305,0.0312621,0.358373,0.15,0.006338,0.214862,9.98538,9.96412,19.9495,0.0505017,9.98538,9.96412,0,0.0505017,0.0505017,0.0358833,0,0.15,0.95977,0.00896839,0.0182318,0.00634792,0.000171849,0.00497655,0.0013619,0
Only Eq,true,4,0,English,Liability,2,2,0.35,0.5,0.5,1,Risk Neutral,All,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 2-2,-5.3290000000000004E-15,2,1,0,,,0,,10.4,9,19.4,0.6,10.4,9,0,0.6,0.6,0.499997,0.300002,,0,1,0,0,0,0,0,0
Only Eq,true,4,0,English,Liability,2,2,0.35,0.5,0.5,1,Risk Neutral,Not Litigated,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 2-2,-5.3290000000000004E-15,2,1,0,,,0,,10.4,9,19.4,0.6,10.4,9,0,0.6,0.6,0.499997,0.300002,,0,1,0,0,0,0,0,0
Only Eq,true,4,0,English,Liability,2,2,0.35,0.5,0.5,1,Risk Neutral,Litigated,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 2-2,-5.3290000000000004E-15,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,true,4,0,English,Liability,2,2,0.35,0.5,0.5,1,Risk Neutral,Settles,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 2-2,-5.3290000000000004E-15,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,true,4,0,English,Liability,2,2,0.35,0.5,0.5,1,Risk Neutral,Tried,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 2-2,-5.3290000000000004E-15,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,true,4,0,English,Liability,2,2,0.35,0.5,0.5,1,Risk Neutral,P Loses,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 2-2,-5.3290000000000004E-15,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,true,4,0,English,Liability,2,2,0.35,0.5,0.5,1,Risk Neutral,P Wins,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 2-2,-5.3290000000000004E-15,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,true,4,0,English,Liability,2,2,0.35,0.5,0.5,1,Risk Neutral,Truly Liable,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 2-2,-5.3290000000000004E-15,2,1,0,,,0,,10.4,9,19.4,0.6,10.4,9,0,0.6,0.6,0,0.6,,0,1,0,0,0,0,0,0
Only Eq,true,4,0,English,Liability,2,2,0.35,0.5,0.5,1,Risk Neutral,Truly Not Liable,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 2-2,-5.3290000000000004E-15,2,1,0,,,0,,10.4,9,19.4,0.6,10.4,9,0,0.6,0.6,1,0,,0,1,0,0,0,0,0,0
Only Eq,true,4,0,English,Liability,4,4,0.35,0.5,0.5,1,Risk Neutral,All,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 4-4,-2.665E-15,2,1,0,,,0,,10.4,9,19.4,0.6,10.4,9,0,0.6,0.6,0.5,0.3,,0,1,0,0,0,0,0,0
Only Eq,true,4,0,English,Liability,4,4,0.35,0.5,0.5,1,Risk Neutral,Not Litigated,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 4-4,-2.665E-15,2,1,0,,,0,,10.4,9,19.4,0.6,10.4,9,0,0.6,0.6,0.5,0.3,,0,1,0,0,0,0,0,0
Only Eq,true,4,0,English,Liability,4,4,0.35,0.5,0.5,1,Risk Neutral,Litigated,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 4-4,-2.665E-15,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,true,4,0,English,Liability,4,4,0.35,0.5,0.5,1,Risk Neutral,Settles,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 4-4,-2.665E-15,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,true,4,0,English,Liability,4,4,0.35,0.5,0.5,1,Risk Neutral,Tried,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 4-4,-2.665E-15,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,true,4,0,English,Liability,4,4,0.35,0.5,0.5,1,Risk Neutral,P Loses,,FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 4-4,-2.665E-15,2,,,,,,,,,,,,,,,,,,,,,,,,,,
